CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,LATITUD,LONGITUD,ALTITUD,CVE_CARTA,AMBITO,PTOT,PMAS,PFEM,VTOT
7,Chiapas,Chis.,17,Cintalapa,690,El Caoba,164228.868,935010.507,676,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,691,El Sauz,164129.004,934941.016,619,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,692,Guachipilín,164110.912,934910.366,635,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,694,San Joseito,163837.995,934945.8,620,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,695,Santa Cruz,163734.718,934652.15,605,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,698,El Patio,164501.356,935630.399,805,E15C57,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,701,El Zapote de Abajo (Desvio de Abelardo),163740.657,934648.618,611,E15C67,R,11,*,*,1
7,Chiapas,Chis.,17,Cintalapa,702,Gracias a Dios,164117.756,934946.634,605,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,703,El Naranjal,165246.212,934734.076,754,E15C57,R,8,*,*,2
7,Chiapas,Chis.,17,Cintalapa,704,El Aguaje,165451.511,935346.526,680,E15C57,R,6,*,*,2
7,Chiapas,Chis.,17,Cintalapa,706,El Mirador,165346.205,934837.153,523,E15C57,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,707,San Luis,165428.978,934824.795,600,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,708,La Selva,165429.234,934822.477,593,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,712,El Palmar,165439.316,934850.14,399,E15C57,R,36,19,17,7
7,Chiapas,Chis.,17,Cintalapa,713,El Ingenio,165354.778,934851.403,402,E15C57,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,717,La Primavera,164123.445,934052.034,525,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,718,Rancho Verde,164154.757,934136.105,523,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,720,El Hojamán,163945.158,934518.247,593,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,721,Emanuel,163956.664,934700.509,561,E15C67,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,722,Gracias a Dios,164232.448,934331.796,544,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,724,Rancho Alegre,164539.407,934519.156,657,E15C57,R,17,10,7,4
7,Chiapas,Chis.,17,Cintalapa,725,El Tomatal,163955.046,934704.998,560,E15C67,R,12,7,5,3
7,Chiapas,Chis.,17,Cintalapa,727,El Cuajilote,164451.525,934549.615,660,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,729,San Luis,163111.501,940252.721,699,E15C66,R,9,*,*,2
7,Chiapas,Chis.,17,Cintalapa,731,Altamira,163058.821,940354.556,726,E15C66,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,732,Los Hornos,163135.004,940400.984,785,E15C66,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,734,Nancital,163336.198,940045.12,767,E15C66,R,29,15,14,6
7,Chiapas,Chis.,17,Cintalapa,735,Los Laureles,163118.958,940258.457,721,E15C66,R,28,14,14,5
7,Chiapas,Chis.,17,Cintalapa,736,Santa Cruz,162924.753,940355.244,825,E15C76,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,737,Guadalupe,163042.526,940152.677,686,E15C66,R,10,*,*,2
7,Chiapas,Chis.,17,Cintalapa,738,Pénjamo,163042.48,940319.537,714,E15C66,R,25,15,10,4
7,Chiapas,Chis.,17,Cintalapa,739,Palomares,164618.825,934031.719,900,E15C57,R,77,36,41,19
7,Chiapas,Chis.,17,Cintalapa,740,El Retiro,164528.054,934123.644,673,E15C57,R,19,12,7,6
7,Chiapas,Chis.,17,Cintalapa,743,Copalatenco,163740.907,934952.952,590,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,746,Los Higos,164151.703,934919.434,642,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,749,San Damián,163316.827,935211.716,620,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,751,El Suspiro,163342.94,940110.372,782,E15C66,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,752,San Antonio,162626.749,940028.991,756,E15C76,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,753,El Renegado (La Cabaña),162358.994,935750.152,787,E15C77,R,10,*,*,2
7,Chiapas,Chis.,17,Cintalapa,755,Bellalinda,162241.585,935635.534,921,E15C77,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,756,San Joaquín,162259,935633.206,874,E15C77,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,758,Río Grande,163214.41,935403.117,684,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,759,Cinco de Mayo,163257.808,934938.591,662,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,760,Los Aguacates,164847.292,934856.711,593,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,761,Alaska,163335.614,935824.252,684,E15C67,R,12,*,*,2
7,Chiapas,Chis.,17,Cintalapa,762,Los Ángeles,164109.228,934132.046,543,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,763,Mesitalia,163630.748,934948.186,620,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,764,Santa Rosa,163812.984,934955.992,620,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,765,Bellamira,163824.472,934201.178,572,E15C67,R,10,*,*,2
7,Chiapas,Chis.,17,Cintalapa,767,Bonanza,162735.103,935401.719,782,E15C77,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,768,Casa de Cristal,163959.818,934444.659,575,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,769,El Brasil,163419.042,934719.919,639,E15C67,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,770,Las Brisas,164427.893,934747.203,628,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,771,Buenos Aires,163754.8,934905.268,580,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,772,La Cabaña,163828.735,934941.363,611,E15C67,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,773,La Calzada,163745.984,934918.984,578,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,776,Las Canoitas Segunda,162826.687,940701.085,1044,E15C76,R,4,*,*,2
7,Chiapas,Chis.,17,Cintalapa,777,La Cañada (La Papaya),163139,934633.996,705,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,778,El Cardel,162955.185,935303.223,684,E15C77,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,779,Casa Blanca,164314.848,934750.201,612,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,781,Chicozapote,164056.283,935301.605,728,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,782,El Chino,163958.727,934223.603,555,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,783,El Chintulito,165201.129,934913.603,421,E15C57,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,784,Cielo Azul,163950.106,934419.962,566,E15C67,R,10,*,*,2
7,Chiapas,Chis.,17,Cintalapa,785,Columpio,163343.189,935418.249,638,E15C67,R,26,16,10,4
7,Chiapas,Chis.,17,Cintalapa,786,San Juan,163844.416,934937.804,609,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,787,Sin Pensar,163901.157,934531.103,598,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,788,El Convenio,163845.367,934930.431,602,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,789,El Coyolar,165545.195,934926.502,243,E15C57,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,790,Cuba,164008.143,934332.607,553,E15C67,R,5,*,*,2
7,Chiapas,Chis.,17,Cintalapa,792,Las Cuevas,164520.483,934020.599,630,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,793,Las Delicias,164117.442,935059.929,607,E15C67,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,795,El Dorado,164016.412,934223.528,542,E15C67,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,796,Los Mangos,163904.329,934530.069,595,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,797,El Edén,165236.654,934313.736,724,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,798,El Edén,162958.833,935313.182,690,E15C77,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,799,Émili,163959.559,934444.948,575,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,801,La Esperanza,164513.311,933903.442,646,E15C58,R,7,4,3,3
7,Chiapas,Chis.,17,Cintalapa,802,Alto la Alvarda,163413.121,935856.201,696,E15C67,R,10,5,5,4
7,Chiapas,Chis.,17,Cintalapa,803,Las Flores,163046.418,935743.861,655,E15C67,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,804,Las Flores,163254.377,934934.29,666,E15C67,R,10,*,*,2
7,Chiapas,Chis.,17,Cintalapa,806,La Gloria,163835.989,934320.976,598,E15C67,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,807,La Gloria,163253.031,934922.973,672,E15C67,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,808,La Granadita,163256.867,935343.586,644,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,810,Guadalupe,163258.477,934921.421,668,E15C67,R,9,3,6,3
7,Chiapas,Chis.,17,Cintalapa,811,La Habana,164006.839,934344.464,557,E15C67,R,13,*,*,1
7,Chiapas,Chis.,17,Cintalapa,812,Los Hermanos,164432.251,934741.736,647,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,813,El Higuito,163827.46,934252.113,588,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,815,El Hular,165207.474,935235.776,364,E15C57,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,816,Las Lajas,163848.642,934948.784,603,E15C67,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,817,El Laurel,163855.773,934447.863,598,E15C67,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,818,Los Limones,164014.248,934446.111,580,E15C67,R,7,*,*,2
7,Chiapas,Chis.,17,Cintalapa,819,Los Limones,163411.669,934616.295,645,E15C67,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,820,El Lindero,163905.998,934907.97,583,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,823,San Antonio,163857.809,934350.373,580,E15C67,R,9,*,*,2
7,Chiapas,Chis.,17,Cintalapa,824,Los Mangos,163603.831,935248.956,614,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,825,El Manguito,163313.34,934934.729,679,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,826,Las Margaritas,164114.953,935106.871,618,E15C67,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,827,Las Margaritas,163257.994,934941.654,662,E15C67,R,10,6,4,3
7,Chiapas,Chis.,17,Cintalapa,829,Las Mercedes,162846.093,935839.232,685,E15C77,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,830,El Milagro,163708.19,934704.911,619,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,831,El Mirador,164651.3,934015.663,1069,E15C57,R,322,158,164,52
7,Chiapas,Chis.,17,Cintalapa,832,El Mirador,164244.759,934335.499,558,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,833,El Mirador,163828.293,934320.959,600,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,834,Miramar,164239.597,934232.303,535,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,835,El Tabachín,163758.008,935004.992,599,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,836,Miravalle,163320.682,935350.513,660,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,837,La Mochita,163529.431,934834.509,622,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,838,Los Moguel,163652.069,934617.74,640,E15C67,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,839,Las Murallas,163828.958,934952.596,620,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,840,El Nanche,164311.333,934328.766,562,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,841,Nazareth,163841.344,935000.963,610,E15C67,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,842,Nazareth,162813.911,940236.32,859,E15C76,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,843,Las Nubes,165006.903,934527.334,916,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,844,Nuevo Jerusalén,165132.123,933850.552,787,E15C58,R,331,173,158,62
7,Chiapas,Chis.,17,Cintalapa,845,Nuevo Mundo,163548.227,935601.958,665,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,846,Movira,163719.438,935024.036,591,E15C67,R,6,*,*,2
7,Chiapas,Chis.,17,Cintalapa,847,El Ocote,164434.008,934753.016,646,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,848,El Recuerdo,164742.155,934925.465,584,E15C57,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,849,El Otro Mundo,165136.07,934503.097,817,E15C57,R,26,11,15,7
7,Chiapas,Chis.,17,Cintalapa,850,Las Palmas,165226.464,934352.667,732,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,852,El Paraíso,164453.376,933902.867,627,E15C68,R,14,8,6,3
7,Chiapas,Chis.,17,Cintalapa,853,Veinte de Noviembre,162257.83,935641.121,859,E15C77,R,10,*,*,2
7,Chiapas,Chis.,17,Cintalapa,854,El Paso la Costosa,165158.428,934903.001,425,E15C57,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,855,El Paso (Casa Hogar),164125.61,934204.364,544,E15C67,R,18,9,9,4
7,Chiapas,Chis.,17,Cintalapa,856,El Patio de Madera,163309.167,935235.046,634,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,857,Patria Nueva,163344.548,935419.673,636,E15C67,R,11,*,*,2
7,Chiapas,Chis.,17,Cintalapa,858,Peña de Horeb,163557.319,934756.983,600,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,859,Las Peñas,163703.287,934708.093,623,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,860,Belén (La Peñita),164155.31,934534.679,550,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,861,El Perú,164435.988,934753.016,649,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,862,Los Pinitos,163759.859,934924.403,581,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,863,Las Piñuelas,163917.297,934542.438,585,E15C67,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,864,El Porvenir (El Rosario),164433.999,933919.039,610,E15C68,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,865,El Porvenir,163021.425,935311.879,700,E15C67,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,867,Poza Rica,162857.472,935358.992,717,E15C77,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,869,Rancho Chico,164425.276,935256.996,781,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,870,Rancho Quemado,164026.929,934257.493,554,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,871,Humberto Mendoza,163737.78,934604.099,645,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,872,Rancho Verde,164127.163,934146.224,539,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,873,El Recreo,163015.164,935732.444,653,E15C67,R,9,*,*,2
7,Chiapas,Chis.,17,Cintalapa,874,El Recuerdo,162959.085,935238.483,672,E15C77,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,875,El Refugio,163417.004,940124.996,807,E15C66,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,876,El Retazo,163800.737,934926.454,584,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,877,Río Limón (Los Mangos),162627.303,935910.498,725,E15C77,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,878,El Gavilán,163322.719,935214.976,621,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,880,Tacuazín,164059.987,934650.257,554,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,881,Casa Blanca,164004.896,934439.853,580,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,882,El Salvador,163759.083,934916.537,586,E15C67,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,883,San Andrés,164742.917,934430.821,735,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,884,San Antonio,164005.941,934443.566,578,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,885,Santa Rosa,164224.188,934305.408,536,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,886,San Antonio,164036.984,934121.012,540,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,887,San Antonio del Carmen,165509.176,934834.762,594,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,888,San Benito,163817.964,934944.63,618,E15C67,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,889,San Carlos,164731.712,934909.958,601,E15C57,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,890,La Sima,165208.881,934225.561,732,E15C57,R,13,*,*,2
7,Chiapas,Chis.,17,Cintalapa,891,Las Margaritas,164428.773,934742.505,635,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,892,San Ignacio,163300.777,934944.046,661,E15C67,R,11,*,*,2
7,Chiapas,Chis.,17,Cintalapa,893,San Isidro,162841.327,940700.426,990,E15C76,R,13,9,4,3
7,Chiapas,Chis.,17,Cintalapa,894,San Jesús,164730.483,934904.993,599,E15C57,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,896,San José,163258.337,934935.305,664,E15C67,R,13,6,7,3
7,Chiapas,Chis.,17,Cintalapa,897,San José Puerto Rico,164305.719,935552.624,760,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,899,San Luis,163303.34,934943.436,660,E15C67,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,901,San Miguel,165450.004,934838.016,516,E15C57,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,902,San Miguel,163336.918,934931.829,693,E15C67,R,10,*,*,2
7,Chiapas,Chis.,17,Cintalapa,903,La Divina Providencia,163817.821,934959.911,625,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,904,San Rafael,164403.409,934749.544,624,E15C67,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,905,San Rafael,163300.971,934924.981,667,E15C67,R,14,6,8,3
7,Chiapas,Chis.,17,Cintalapa,906,San Ramón,163255.028,934925.254,670,E15C67,R,25,11,14,5
7,Chiapas,Chis.,17,Cintalapa,907,Santa Clara,163940.958,934337.567,560,E15C67,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,908,Santa Clara,163144.673,935441.931,671,E15C67,R,8,*,*,1
7,Chiapas,Chis.,17,Cintalapa,909,La Escondida,164031.332,934450.185,600,E15C67,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,910,Santa Isabel,163955.998,934354.984,559,E15C67,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,911,Santa Lidia,163747.39,934936.959,585,E15C67,R,5,*,*,2
7,Chiapas,Chis.,17,Cintalapa,912,Santa Lucía,164152.43,934506.19,540,E15C67,R,3,*,*,1
7,Chiapas,Chis.,17,Cintalapa,914,Santa Martha,163302.862,934953.5,661,E15C67,R,9,*,*,1
7,Chiapas,Chis.,17,Cintalapa,915,Santa Rita,163830.734,934219.796,580,E15C67,R,17,9,8,4
7,Chiapas,Chis.,17,Cintalapa,916,Santa Rita Laguna Seca,163827.442,934247.7,585,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,917,Santa Rosa,165430.676,935250.03,586,E15C57,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,918,Santa Rosa,163310.464,934950.76,661,E15C67,R,6,*,*,2
7,Chiapas,Chis.,17,Cintalapa,920,Santa Teresa,163040.256,935639.105,646,E15C67,R,23,7,16,5
7,Chiapas,Chis.,17,Cintalapa,921,Santa Teresita,163853.211,934547.341,612,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,922,Santiago,163302.438,934952.102,660,E15C67,R,11,*,*,2
7,Chiapas,Chis.,17,Cintalapa,923,Santo Domingo,162845.443,935324.55,728,E15C77,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,924,La Selva,164423.451,933940.927,589,E15C68,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,925,Adolfo López Ruiz,164929.922,934915.844,562,E15C57,R,1,*,*,1
7,Chiapas,Chis.,17,Cintalapa,927,Las Láminas,164955.326,934259.071,999,E15C57,R,6,*,*,2
7,Chiapas,Chis.,17,Cintalapa,928,El Milagro,165106.62,935015.966,498,E15C57,R,4,*,*,1
7,Chiapas,Chis.,17,Cintalapa,929,Los Tamarindos,163805.093,934953.823,607,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,930,El Tacuazín,164433.988,934801.46,616,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,931,Tatachepe,162704.015,935907.709,735,E15C77,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,932,El Tepeyac,163831.215,935006.455,616,E15C67,R,6,*,*,2
7,Chiapas,Chis.,17,Cintalapa,933,Tierra Bendita,163255.122,934926.724,669,E15C67,R,34,15,19,5
7,Chiapas,Chis.,17,Cintalapa,934,Los Toritos,164132.029,934143.419,535,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,935,El Trece,163010.039,935000.944,679,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,936,Tres de Mayo,163750.391,934647.493,617,E15C67,R,17,11,6,4
7,Chiapas,Chis.,17,Cintalapa,938,El Triángulo,163433.091,935201.132,602,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,939,El Triángulo,163224.835,935150.757,633,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,940,El Tronconal,164114.694,934551.79,550,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,941,Los Tulipanes,164543.586,934507.944,671,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,942,Los Tulipanes,164131.16,934124.83,539,E15C67,R,-,-,-,-
7,Chiapas,Chis.,17,Cintalapa,943,La Valdivia,163305.2,934949.236,660,E15C67,R,6,*,*,2
7,Chiapas,Chis.,17,Cintalapa,944,Villa Corona,162856.742,935343.79,720,E15C77,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,945,Villa de los Álamos,163633.486,934912.363,607,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,947,La Vuelta,163128.104,935514.361,682,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,948,El Zapote de Abajo,163730.25,934656.515,605,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,950,El Zakura,162904.522,934948.932,711,E15C77,R,13,*,*,2
7,Chiapas,Chis.,17,Cintalapa,951,El Zapotal (Santa Rosa),164438.078,933916.818,613,E15C68,R,6,*,*,2
7,Chiapas,Chis.,17,Cintalapa,952,El Capricho,163749.036,934642.896,617,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,954,Cuatro Hermanos,163345.14,935211.143,608,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,955,Altamira,164850.48,934359.047,929,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,956,Amatán (Cerro Brujo),170105.016,935139.996,580,E15C47,R,53,19,34,7
7,Chiapas,Chis.,17,Cintalapa,958,Buenos Aires,164357.896,934851.085,642,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,965,Ignacio Zaragoza,170037.448,935357.805,794,E15C47,R,163,74,89,27
7,Chiapas,Chis.,17,Cintalapa,967,Los Limones,163955.777,934702.45,561,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,968,Lindavista,164103.595,934246.468,579,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,969,Monte Sinaí Dos (El Fénix),163916.963,940106.386,1355,E15C66,R,224,108,116,40
7,Chiapas,Chis.,17,Cintalapa,970,La Mora,164507.648,934604.317,641,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,971,El Muray,164111.078,934217.162,559,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,972,El Nilo,163735.004,934936.984,577,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,974,Ocotlán,163806.501,934317.767,621,E15C67,R,8,*,*,2
7,Chiapas,Chis.,17,Cintalapa,975,La Orquídea,163809.996,935007.008,627,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,976,Las Palmas,164236.832,934356.432,558,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,978,La Posta,164206.465,934628.321,560,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,979,El Potrero,165105.206,934437.83,873,E15C57,R,19,11,8,3
7,Chiapas,Chis.,17,Cintalapa,980,El Progreso,163330.102,935401.584,648,E15C67,R,2,*,*,1
7,Chiapas,Chis.,17,Cintalapa,981,Rancho Bonito,164218.96,934309.015,533,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,982,Las Delicias,164016.422,934305.846,548,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,985,San Jacinto,164440.788,934704.318,652,E15C67,R,20,8,12,5
7,Chiapas,Chis.,17,Cintalapa,986,San Antonio,163401.956,935420.582,624,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,987,San Ramón,163342.058,935420.33,638,E15C67,R,6,*,*,1
7,Chiapas,Chis.,17,Cintalapa,988,San Roque,163218.536,935405.238,681,E15C67,R,12,6,6,3
7,Chiapas,Chis.,17,Cintalapa,989,Santa Cecilia,163337.954,935412.316,641,E15C67,R,5,*,*,1
7,Chiapas,Chis.,17,Cintalapa,990,Santa Martha,164513.993,934940.188,665,E15C57,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,992,Tres Piedras,163858.122,934154.034,560,E15C67,R,0,0,0,0
7,Chiapas,Chis.,17,Cintalapa,993,Dos Hermanos,164026.827,934440.95,587,E15C67,R,7,*,*,1
7,Chiapas,Chis.,17,Cintalapa,994,El Oasis,164242.067,934507.65,582,E15C67,R,6,*,*,2
