"140952","B99"
"140953","R21"
"140963","Y09"
"140967","Y15"
"140979","R42"
"140997","K20"
"141002","R13"
"141046","L52"
"141047","L52"
"141075","K20"
"141079","N86"
"141083","Y19"
"141156","A86"
"141157","B89"
"141235","H55"
"141239","G08"
"141240","G08"
"141241","G08"
"141242","G08"
"141243","G08"
"141244","G08"
"141245","G08"
"141287","N72"
"141288","N72"
"141289","N72"
"141299","R69"
"141306","J90"
"141308","R15"
"141309","R15"
"141323","B99"
"141358","G08"
"141359","G08"
"141363","G08"
"141364","G08"
"141365","G08"
"141368","G08"
"141369","G08"
"141390","E41"
"141451","R55"
"141490","N86"
"141534","L88"
"141559","R58"
"141572","Z33"
"141591","E46"
"141629","C56"
"141653","B99"
"141682","D24"
"141709","D70"
"141710","R11"
"141744","P93"
"141769","R55"
"141801","D70"
"141821","W54"
"141822","W54"
"141823","W54"
"141824","W54"
"141831","R42"
"141854","R35"
"141855","R35"
"141869","F39"
"141886","H55"
"142173","R69"
"142174","R69"
"142175","R69"
"142176","R69"
"142177","R69"
"142179","B99"
"142247","R36"
"142256","Y14"
"142279","Y15"
"142291","T66"
"142302","C80"
"142303","J82"
"142304","B99"
"142308","B49"
"142328","Y19"
"142333","Y14"
"142365","H71"
"142397","Y11"
"142402","I10"
"142424","R18"
"142488","Y14"
"142524","D27"
"142529","L82"
"142590","A91"
"142594","Y18"
"142596","F03"
"142607","Y19"
"142611","X64"
"142614","P75"
"142630","E86"
"142632","R55"
"142683","R34"
"142695","H55"
"142729","R69"
"142730","R69"
"142731","R69"
"142732","R69"
"142733","R69"
"142804","X08"
"142897","E86"
"142910","E86"
"142916","R98"
"142917","R99"
"142919","R98"
"142920","R99"
"142922","R98"
"142923","Y09"
"142924","T71"
"142925","X97"
"142926","T71"
"142927","X97"
"142929","X97"
"142930","T71"
"142933","R69"
"142934","R98"
"142938","Y19"
"143035","J47"
"143036","B89"
"143042","R11"
"143044","D70"
"143089","B86"
"143131","B86"
"143135","S47"
"143140","S47"
"143142","S47"
"143168","S47"
"143173","W23"
"143178","S47"
"143269","Y14"
"143368","L84"
"143369","L84"
"143377","G35"
"143394","H55"
"143496","R32"
"143502","B99"
"143583","R42"
"143585","R13"
"143617","H55"
"143620","Y19"
"143664","G01"
"143778","N47"
"143805","H55"
"143809","D71"
"143810","D70"
"143986","D71"
"144388","L83"
"144390","X00"
"144431","T08"
"144475","I64"
"144527","M45"
"144544","B99"
"144551","J00"
"144608","J64"
"144663","Y19"
"144679","W21"
"144684","Y14"
"144738","T10"
"144751","T08"
"144752","T08"
"144762","T10"
"144887","T12"
"145047","B99"
"145069","C64"
"145071","C64"
"145125","E60"
"145133","I38"
"145156","L97"
"145158","J42"
"145159","J42"
"145182","I00"
"145191","A46"
"145201","J81"
"145202","J81"
"145274","L97"
"145304","F21"
"145326","B99"
"145331","D70"
"145353","D71"
"145354","D71"
"145355","D71"
"145356","D71"
"145357","D71"
"145358","D71"
"145359","D71"
"145360","D71"
"145412","N72"
"145413","N72"
"145414","N72"
"145415","I38"
"145439","R69"
"145453","N72"
"145455","R05"
"145468","R17"
"145470","N72"
"145471","N72"
"145472","N72"
"145480","D70"
"145490","K36"
"145517","N61"
"145518","N61"
"145544","C56"
"145545","C58"
"145603","H71"
"145610","H71"
"145613","H71"
"145639","W80"
"145645","Y14"
"145646","Y14"
"145652","Y18"
"145655","Y14"
"145682","J47"
"145724","Y19"
"145727","X49"
"145784","N72"
"145785","N72"
"145831","I64"
"145840","G08"
"145933","Y14"
"145940","Y14"
"145952","E65"
"145966","X24"
"146097","J00"
"146112","W55"
"146115","Y14"
"146194","C80"
"146197","C52"
"146204","C01"
"146206","C19"
"146221","C61"
"146223","C07"
"146251","C23"
"146284","C01"
"146468","T58"
"146481","Y14"
"146511","298"
"146611","Y14"
"146628","X11"
"146629","X00"
"146631","X05"
"146852","E65"
"146888","J47"
"146891","J47"
"146896","Y11"
"146898","Y11"
"146920","D27"
"146932","N62"
"146934","N61"
"146959","R42"
"146960","G35"
"147049","B99"
"147062","D70"
"147063","D70"
"147132","R14"
"147212","Y14"
"147241","R58"
"147259","R55"
"147269","W59"
"147271","W59"
"147274","Y14"
"147326","R11"
"147339","R18"
"147370","R51"
"147460","J64"
"147505","D27"
"147534","D34"
"147874","P90"
"147888","I10"
"147893","R31"
"147903","I10"
"147975","Y11"
"148009","J90"
"148025","K20"
"148048","N46"
"148143","X84"
"148144","Y13"
"148190","Y19"
"148202","I48"
"148203","I48"
"148258","Z21"
"148279","R69"
"148283","Y00"
"148289","X85"
"148290","X90"
"148292","X95"
"148293","X96"
"148294","X94"
"148295","Y08"
"148299","X96"
"148300","Y08"
"148302","X92"
"148303","X99"
"148304","Y08"
"148305","X86"
"148306","X96"
"148319","Y17"
"148343","G01"
"148412","B49"
"148413","B49"
"148416","B49"
"148417","B49"
"148418","B49"
"148419","B49"
"148466","X97"
"148563","R69"
"148566","R34"
